Time_Hours,Normalized_Power,Original_Power
13.70496894409938,0.28898153,37.242676
13.714285714285715,0.2987377,37.89907
13.72360248447205,0.29013556,37.32032
13.732919254658386,0.29510763,37.65484
13.74223602484472,0.31751153,39.162174
13.751552795031056,0.3500461,41.3511
13.760869565217392,0.33182213,40.124992
13.770186335403727,0.34431976,40.96583
13.779503105590063,0.32214472,39.473896
13.788819875776397,0.33216965,40.148373
13.798136645962733,0.31751153,39.162174
13.807453416149068,0.34724855,41.16288
13.816770186335404,0.3343453,40.294754
13.82608695652174,0.3943074,44.329002
13.835403726708075,0.3825427,43.53747
13.84472049689441,0.36025807,42.038162
13.854037267080745,0.3734345,42.924675
13.863354037267081,0.3771031,43.171494
13.872670807453417,0.33655915,40.4437
13.881987577639752,0.33320683,40.218155
13.891304347826088,0.3149905,38.99256
13.900621118012422,0.31458065,38.964985
13.909937888198758,0.3385806,40.579704
13.919254658385093,0.33630103,40.42633
13.928571428571429,0.32034975,39.35313
13.937888198757765,0.3260504,39.73667
13.9472049689441,0.35516694,41.695633
13.956521739130435,0.3260504,39.73667
13.96583850931677,0.33747897,40.505585
13.975155279503106,0.33747897,40.505585
13.984472049689442,0.30322582,38.201035
13.993788819875776,0.34880763,41.267776
14.003105590062113,0.32082668,39.385216
14.012422360248447,0.28929728,37.26392
14.021739130434783,0.3268332,39.789337
14.031055900621118,0.3610084,42.088646
14.040372670807454,0.33747897,40.505585
14.04968944099379,0.39047617,44.071236
14.059006211180124,0.35142314,41.44375
14.06832298136646,0.30628574,38.406906
14.077639751552795,0.30470043,38.300243
14.08695652173913,0.3343453,40.294754
14.096273291925467,0.286148,37.052036
14.105590062111801,0.31612903,39.06916
14.114906832298137,0.38127768,43.452362
14.124223602484472,0.3590133,41.954414
14.133540372670808,0.35148385,41.44783
14.142857142857142,0.36025807,42.038162
14.152173913043478,0.31119543,38.73723
14.161490683229815,0.30964708,38.633057
14.170807453416149,0.3312258,40.08487
14.180124223602485,0.34611005,41.08628
14.18944099378882,0.41546214,45.75229
14.198757763975156,0.33898616,40.606987
14.208074534161492,0.28847924,37.20888
14.217391304347826,0.27741933,36.46477
14.226708074534162,0.29511768,37.655518
14.236024844720497,0.31612903,39.06916
14.245341614906833,0.32258067,39.503227
14.254658385093167,0.3414902,40.77546
14.263975155279503,0.328716,39.91601
14.27329192546584,0.3590133,41.954414
14.282608695652174,0.36850095,42.592743
14.29192546583851,0.27705067,36.43997
14.301242236024844,0.34838706,41.23948
14.31055900621118,0.3597943,42.006958
14.319875776397517,0.38311195,43.57577
14.329192546583851,0.36025807,42.038162
14.338509316770187,0.4218487,46.18198
14.347826086956522,0.3397647,40.65937
14.357142857142858,0.3579355,41.881897
14.366459627329194,0.3289401,39.931087
14.375776397515528,0.370778,42.74594
14.385093167701864,0.3289401,39.931087
14.394409937888199,0.3257143,39.714058
14.403726708074535,0.35085714,41.405666
14.41304347826087,0.358341,41.90918
14.422360248447205,0.32336134,39.555748
14.431677018633541,0.29999998,37.983997
14.440993788819876,0.34090325,40.73597
14.450310559006212,0.3312258,40.08487
14.459627329192546,0.26820275,35.84468
14.468944099378882,0.29815668,37.859978
14.478260869565219,0.30436432,38.27763
14.487577639751553,0.37333336,42.91787
14.49689440993789,0.35797232,41.884377
14.506211180124224,0.31926265,39.27999
14.51552795031056,0.34718144,41.158363
14.524844720496894,0.31771427,39.175816
14.53416149068323,0.31255963,38.82901
14.543478260869566,0.3289401,39.931087
14.5527950310559,0.3289401,39.931087
14.562111801242237,0.3414944,40.77574
14.571428571428571,0.32800004,39.867844
14.580745341614907,0.35230523,41.503098
14.590062111801243,0.33474654,40.321747
14.599378881987578,0.3754839,43.062553
14.608695652173914,0.33722755,40.48867
14.618012422360248,0.370619,42.735245
14.627329192546584,0.3408494,40.732346
14.636645962732919,0.35325915,41.567276
14.645962732919255,0.3257143,39.714058
14.655279503105591,0.38386557,43.626472
14.664596273291925,0.37505883,43.03396
14.673913043478262,0.39563027,44.418003
14.683229813664596,0.35797232,41.884377
14.692546583850932,0.30621848,38.402378
14.701863354037268,0.40616244,45.12661
14.711180124223603,0.38386557,43.626472
14.720496894409939,0.3390476,40.611122
14.729813664596273,0.38263303,43.54355
14.73913043478261,0.40246677,44.877964
14.748447204968944,0.4482913,47.961037
14.75776397515528,0.3792941,43.318905
14.767080745341616,0.43593878,47.12996
14.77639751552795,0.38901964,43.97324
14.785714285714286,0.43833017,47.290855
14.79503105590062,0.42656547,46.49932
14.804347826086957,0.4889636,50.69747
14.813664596273293,0.4490196,48.01004
14.822981366459627,0.45574194,48.46232
14.832298136645964,0.40834916,45.273727
14.841614906832298,0.43654904,47.17102
14.850931677018634,0.4722505,49.573013
14.860248447204969,0.4277196,46.576973
14.869565217391305,0.410517,45.419582
14.87888198757764,0.42062852,46.099884
14.888198757763975,0.41385978,45.644485
14.897515527950311,0.39858824,44.617016
14.906832298136646,0.3760911,43.10341
14.916149068322982,0.34079695,40.728817
14.925465838509318,0.3772296,43.180008
14.934782608695652,0.3268332,39.789337
14.944099378881988,0.39033037,44.061424
14.953416149068323,0.49364707,51.012573
14.962732919254659,0.53992164,54.125927
14.972049689440993,0.5639216,55.740643
14.98136645962733,0.6192941,59.466106
14.990683229813666,0.4769748,49.89086
15.0,0.4502857,48.095222
15.009316770186336,0.45411766,48.353035
15.01863354037267,0.48941177,50.727623
15.027950310559007,0.4342857,47.018738
15.037267080745343,0.4342857,47.018738
15.046583850931677,0.5005714,51.478443
15.055900621118013,0.5005714,51.478443
15.065217391304348,0.46054903,48.785736
15.074534161490684,0.4287059,46.643333
15.083850931677018,0.3967742,44.494965
15.093167701863354,0.44658825,47.84646
15.10248447204969,0.43542856,47.095634
15.111801242236025,0.46521008,49.099335
15.121118012422361,0.45467785,48.390724
15.130434782608695,0.512,52.24736
15.139751552795031,0.43383935,46.98871
15.149068322981368,0.40834916,45.273727
15.158385093167702,0.40834916,45.273727
15.167701863354038,0.4116129,45.493317
15.177018633540373,0.41257143,45.557804
15.186335403726709,0.42542693,46.42272
15.195652173913043,0.38082948,43.422207
15.20496894409938,0.41843316,45.95218
15.214285714285715,0.48188236,50.221043
15.22360248447205,0.43654904,47.17102
15.232919254658386,0.40834916,45.273727
15.24223602484472,0.42529032,46.41353
15.251552795031056,0.44235295,47.561504
15.260869565217392,0.44235295,47.561504
15.270186335403727,0.47966388,50.071785
15.279503105590063,0.41198152,45.518116
15.288819875776397,0.4188387,45.97947
15.298136645962733,0.4116129,45.493317
15.307453416149068,0.4019355,44.842216
15.316770186335404,0.40834916,45.273727
15.32608695652174,0.42400002,46.32672
15.335403726708075,0.48342857,50.325073
15.34472049689441,0.48941177,50.727623
15.354037267080745,0.49485716,51.09399
15.363354037267081,0.5017143,51.555336
15.372670807453417,0.43542856,47.095634
15.381987577639752,0.46857145,49.325485
15.391304347826088,0.44895637,48.005783
15.400621118012422,0.4428387,47.594185
15.409937888198758,0.4428387,47.594185
15.419254658385093,0.42656547,46.49932
